1	8	703	13	227
20554	85	70	80	4257
17033	109	10723	108	7801
18604	14153	26787	4162	53119
289	2396	853	286	233
358	359	44672	24894	44678
367	2337	578	2686	2614
469	252	775	1267	75
510	235	737	1333	12
568	448	606	9818	10464
669	39041	4816	13816	47741
483	1329	7405	24223	746
793	780	792	877	791
594	4781	12	55	1319
1031	5085	5233	2795	3947
783	2728	34	1142	1831
1206	1145	1144	1176	26361
1348	1349	24958	24898	13898
1302	6754	449	1418	8344
1493	55419	56601	25601	26547
11	16350	307	754	1702
1996	57063	4063	1995	35099
1142	2728	1590	250	1831
2036	302	1423	956	371
2221	2215	2223	2216	12013
2247	2308	2309	9112	9108
1355	327	1067	660	2320
19	754	1702	270	11
400	8668	1369	618	9242
307	5475	346	11096	11112
469	252	775	18	1267
246	3114	930	1190	5077
2849	3432	1204	441	1226
2864	2876	2879	140	2883
2929	9831	725	9858	15041
346	1702	561	307	11
2907	1100	660	386	2320
2783	14483	4649	25183	15213
3263	3291	3294	2868	22410
36034	27654	27657	23360	27627
3381	3390	11312	526	1208
5	1	10	9	697
703	9	750	5	555
3686	2467	3646	471	7721
3734	2454	2488	929	2392
5590	2048	10837	4254	3916
1142	2728	1590	587	250
512	5	697	10	750
1275	28288	12449	38262	1215
4007	4004	4005	49	13477
4227	14716	5583	14708	14710
670	775	252	302	75
4338	5207	2729	1831	2728
4363	2541	1451	1066	27190
775	1267	469	985	670
3235	581	432	100	302
4479	552	25438	11520	14190
4591	10176	15957	527	1849
2761	4640	5759	16432	4626
4785	30274	53584	10180	55297
1094	1067	419	386	350
4983	4982	4113	36944	21972
261	6008	75	37	717
270	298	2614	9149	6284
5	1	10	697	9
5422	40617	5416	15672	40616
5449	7073	5591	5976	11952
5456	9	5455	703	241
5558	54430	56953	53480	40408
2216	4112	21191	8799	8840
5613	800	891	2728	3929
911	783	2541	5207	800
3976	698	3715	721	697
5831	2170	281	3620	955
2967	2814	5849	1686	12751
6000	717	459	1993	956
308	7015	1575	1877	2541
1	703	9	750	13
6137	2835	10854	12038	743
6178	61504	45041	49877	16778
6224	45378	52454	996	53955
725	2774	426	38183	3009
4742	3003	172	372	154
18	3235	75	581	100
6356	27208	11354	40614	24929
172	372	154	179	23245
6535	6467	47645	51921	58234
6614	6564	695	6606	6620
561	346	602	11	16350
101	250	3114	1118	56
3536	3393	50521	2944	76
6886	6852	6895	6889	6882
1089	929	1067	4408	1152
302	75	432	18	1423
7022	31461	5791	43641	13488
426	2774	522	6806	2927
7222	7208	7216	7219	7224
7292	40231	4878	44352	39899
34	1142	1590	2728	636
7368	1171	783	5614	12294
3686	2467	3646	7721	471
7400	9178	574	2654	785
7516	6940	56320	46987	7806
7586	7585	9958	32464	7552
7593	1451	13623	852	1575
7651	7664	7660	7626	7641
911	783	2541	5207	800
7741	7782	7735	579	52534
7842	7819	16756	1102	1573
7902	25189	7879	52934	1406
34	1142	2728	1590	587
7987	50982	28477	29381	58908
8016	640	1945	2980	756
724	3353	828	3903	4192
8142	8108	40335	40349	40336
2004	6827	3118	3970	8222
8369	47576	35683	38537	14637
9	750	5	13	555
7201	8421	2471	2470	566
8466	43546	32642	53785	33287
785	312	324	25014	5410
8528	1436	717	924	1487
8615	90	50913	44823	25028
5	1	10	697	9
8730	31530	35972	10601	33749
270	298	2614	9149	6284
8776	8777	21636	13151	24410
594	4781	55	1319	227
34639	389	9488	7083	3685
8922	12112	49428	23011	25667
7555	32703	20075	43771	39340
9011	9004	9010	9014	9008
9064	43182	26023	54568	54037
2175	715	924	717	459
14527	1511	13849	2615	2730
9277	3339	145	20411	2132
9348	19219	1422	9312	9302
9446	50521	3393	44972	15389
389	3685	9488	386	372
9591	20949	14637	20102	21377
246	3114	930	1082	1190
9709	51150	51164	10669	6804
9754	9753	9764	9751	9760
2575	856	1831	1142	5457
9820	8864	30039	30038	30022
9833	9860	3283	20750	14593
1142	346	5457	457	1678
350	4190	2907	3685	386
9956	9960	7198	2525	5119
9974	469	514	3970	985
1142	2728	1590	250	1831
10118	10119	10115	10109	55001
18	3235	75	581	100
5159	5157	2661	10186	177
54	934	273	236	37
218	828	145	44647	4192
10412	27886	18925	12798	32368
473	6795	1204	442	2660
10441	3145	3884	9727	756
10493	4324	10519	5976	5485
246	101	3114	56	690
236	1197	250	457	54
3145	2900	3333	165	1945
3921	3920	2148	3884	6021
111	12221	7779	116	211
10755	25292	10761	19571	4106
10811	18056	38738	4395	16891
964	38	13724	1701	2972
10880	10885	4837	61511	8614
5257	3777	43513	41348	13826
991	42352	42359	39671	1224
10982	59381	148	16603	37915
3466	11010	11059	3280	6421
11103	762	3140	2520	19
61719	61720	61718	61721	5349
11183	11177	11176	11174	1608
11214	11213	58246	1441	12109
419	3315	386	17439	1094
11323	51518	7792	21632	13151
18	3235	581	75	100
10397	43288	32333	43287	43343
56	246	3114	930	1082
11502	11501	45272	60964	59662
7858	16144	9501	552	43171
2897	19523	16425	50437	115
3235	75	581	432	100
3541	7103	12501	756	3145
11741	6134	3156	270	5491
11775	922	21773	21772	10536
1067	1082	194	327	2427
11862	11871	11863	4131	11875
1	703	9	750	13
11093	5403	917	11950	7715
11	697	5	1	10
2993	2660	44971	3630	3431
3823	5	555	1	9
12175	53011	16278	18281	58694
561	686	9312	3733	9297
116	211	3000	2871	179
12285	57241	27089	35459	29867
703	9	750	13	5
7599	3918	116	7801	12868
775	252	1211	5263	670
458	25	3800	18	1
585	3354	145	1282	816
101	250	690	56	3114
12471	2466	12475	12453	12437
246	101	250	56	3114
3404	12934	3401	2808	2149
12696	52086	14306	33663	17823
1390	715	2306	459	564
8840	3811	958	4112	8799
4248	19274	41569	4253	20685
12854	24894	13099	24899	358
12904	23046	12914	4020	27282
2149	2909	756	437	3401
11375	51387	22981	51386	11364
3145	2900	615	3333	165
252	775	1267	469	75
13033	390	13028	16210	10464
13142	3929	2513	2150	1066
13201	9508	246	690	17386
13272	13225	13266	13224	13269
429	3446	11463	11473	528
6749	5731	28087	2396	57380
13396	3455	487	6826	31889
561	602	11	16350	754
4825	1075	4869	4823	4811
13557	51992	16826	32612	24308
13579	13604	731	16891	42432
917	4903	346	1702	298
10394	7446	302	410	369
9033	6985	1267	775	252
3124	366	1511	574	26686
13900	13901	10473	42186	963
13998	4734	57356	38346	36931
14021	14011	13197	4010	58089
419	1094	350	386	1067
14069	726	9422	5434	3170
2183	3432	1226	5246	440
1328	565	3742	5724	957
14228	9765	32154	5725	61530
547	3630	3895	5263	440
14295	53607	51090	14287	14292
13836	14330	13838	7732	13699
1	703	9	750	5
14385	14386	14382	22	14378
457	250	77	1142	584
116	2871	170	3000	3918
8202	253	13712	4325	28220
4228	721	2250	1297	38
2471	7201	2470	2469	3884
3379	442	440	8702	545
3446	442	2660	440	1204
1	703	9	750	13
1831	891	1197	34	2728
3630	8702	2660	1226	9429
440	442	3630	1204	2660
18	775	252	469	956
14872	10428	22625	49851	22647
14921	3015	3017	2949	3071
14961	6996	42056	40172	26552
11933	924	1418	3235	100
15011	4005	4307	8072	1300
9860	7721	6775	9426	3283
14350	15103	20792	25631	15080
4918	3600	18347	1763	4922
15172	688	39248	21000	12846
15226	15225	58485	7988	60012
15296	37724	50588	52948	27789
26	28	235	266	13
8675	8653	10276	4903	484
11	5602	595	686	590
15374	12104	7304	37878	48268
34	1142	1590	636	2728
15462	54053	31873	59288	53888
15540	1383	15498	970	3224
3429	15623	3428	11314	3427
29	4918	458	706	261
15693	21639	32831	21656	48089
4263	985	775	341	252
211	10070	3000	123	7599
9983	469	50894	775	252
154	1678	808	566	2728
2247	8095	2702	2588	9108
15901	22783	6788	50521	44972
16098	17824	47611	36929	46912
917	4903	1702	298	346
252	775	1267	469	75
259	34	6123	2621	734
16265	24640	31176	51360	11620
16333	48274	12353	31185	52737
590	13	266	55	740
567	6726	3149	346	50672
16446	16443	16431	14355	16445
7732	14330	15093	4118	7780
302	75	1423	432	18
6095	6085	40090	40655	724
5903	5934	16579	45732	5941
16666	17410	34129	46298	22615
5566	574	6828	618	270
252	775	1267	469	75
783	2728	34	1142	1831
18	3235	75	581	432
101	847	930	1100	386
1661	2392	192	327	1067
246	101	250	690	56
101	250	690	56	3114
9880	16909	8680	560	5580
252	775	1267	469	75
6217	6218	24918	7144	4118
3226	5	10	278	565
17142	9983	5730	50894	4123
46549	13835	15103	15080	20792
9968	21608	50210	4026	4061
442	12679	2660	441	440
13013	6961	2855	8374	1555
17244	12793	51165	18153	24182
1042	39426	29804	42364	35815
246	101	250	56	690
17276	44802	35311	24958	24834
7538	12808	17315	17292	17336
8932	32917	57665	25042	42966
3284	4353	3307	1314	3143
17429	3715	23098	410	4009
828	145	116	2661	12369
252	775	1267	469	985
432	449	75	18	302
2150	783	800	636	2541
15864	49271	36325	24948	5176
8548	5460	4190	372	386
17739	17738	17718	17711	17713
14691	3966	3000	9731	1661
1564	6294	2750	1570	38
233	457	587	584	1142
1866	3056	13211	939	24037
270	2614	7715	9149	6284
440	442	3630	1204	2660
8598	8597	3205	35486	3201
18006	58789	39755	43162	32332
1	703	750	9	5
1314	3284	1071	7249	7699
7721	9860	3283	6775	444
18103	9898	7381	477	7393
18166	38822	38805	20149	61377
346	304	2169	4903	1702
18240	18247	49649	4903	8476
18305	13514	3685	389	9488
3205	8086	734	609	1361
440	442	3630	1204	2660
341	3970	775	252	253
43	5	11	697	3823
1061	7699	1071	611	4353
1197	2320	298	5909	2614
18529	53275	15057	44825	40402
18547	2994	2967	5872	18157
18570	31325	10621	21022	38303
2564	5077	1082	2995	660
6	5	1	750	9
270	298	2614	9149	6284
2826	1067	4893	1082	2427
2151	270	4903	298	346
18777	46451	54711	35387	39270
3354	584	250	1197	77
3165	3354	145	233	828
18974	18969	9891	5976	2817
3090	1436	1416	1391	3959
19087	39757	9940	1677	21087
847	1188	101	246	1686
437	2980	756	3280	2909
14080	3119	426	6421	2774
471	3280	2980	3119	426
14080	3119	426	6421	2774
417	1945	192	2900	615
9304	19240	19231	19219	19244
33934	29717	41569	13207	20693
561	11	16350	307	754
