46	44	1309	53	300	772	288	245	35	282	15	1555	38	508	1316	277	7414	225	244	507
85	57	3523	466	78	2794	2960	467	6372	76	3005	6828	3120	3050	6403	3271	3073	2468	60	7115
189	35667	39087	27905	5223	44614	37531	59206	30135	2154	44984	8970	47245	29025	13160	18457	46082	16665	35339	18778
14154	34950	18604	35630	4166	1296	25571	23002	6931	49	6914	4880	5646	3400	20787	47040	14698	20702	23618	5120
750	732	43	615	555	30	225	574	39	6	250	38	775	35	3735	32	14	912	3933	3826
792	9716	2674	1585	292	591	286	4808	2657	17920	389	2246	5350	2651	6289	7701	8661	582	2581	2720
403	402	60373	2679	23995	14136	24583	20267	33358	2340	47532	44284	51063	22232	9247	41089	34129	32944	30231	59899
446	457	445	439	459	14206	546	11453	11434	428	76	8701	6972	17418	443	5174	565	15410	257	5245
280	6	71	258	1	1266	481	91	427	34	615	376	4454	41	432	3218	463	1150	1387	770
357	1890	2167	615	284	339	9399	56	851	5614	20	11092	14	7	303	504	94	561	4808	769
653	258	770	1266	427	71	280	7806	4176	1001	257	1251	7027	1141	1150	324	432	34	6645	6
726	46858	745	734	14	737	14206	679	724	30	225	569	5456	728	6616	35	1	732	6343	775
1152	2747	635	1685	1231	253	6141	2432	797	7277	799	720	13331	2748	240	894	5180	5459	1546	804
35	30	39	225	43	772	53	288	15	300	277	282	44	245	574	3735	750	912	732	32
1034	1036	56680	56682	50107	1033	56681	50122	18664	39235	56695	55256	29670	20732	413	20723	364	5461	1270	368
7719	38092	27233	7693	8164	50183	21781	8083	21114	38096	32824	38095	55279	7716	1067	21107	6133	33063	21108	32851
342	3649	427	1205	923	5595	1172	3080	6645	514	92	361	7179	4314	5032	649	1266	2284	1103	3131
1313	10057	15225	45809	33064	11354	26227	1340	42250	586	401	54148	3344	20257	1705	14370	12654	60481	27934	10687
1420	23433	37541	35314	5890	28005	19883	28573	19901	37422	37810	53686	9658	27498	58486	7503	11479	15032	27992	61309
37759	5169	1454	1436	28993	2235	22871	10131	711	989	1449	22861	33432	2184	4059	22869	1479	1850	28330	4172
37439	1573	6293	37	28	3933	16064	39	3007	679	775	43	3218	750	45349	7414	486	615	225	6970
1989	5073	5112	4042	5074	1991	4029	34136	1622	5105	2489	2198	5028	54009	5004	54007	5001	19072	297	5014
1152	2747	635	253	1231	1685	240	587	6141	2432	233	289	797	7277	13331	583	2748	799	894	720
2189	34623	44151	44149	35650	9728	166	12443	2188	9722	44153	22396	56385	8006	22431	22414	12514	689	9745	3960
2229	59289	10807	41882	47770	17181	57574	36918	59325	41888	19994	57342	14971	21560	43751	11823	36963	55233	61757	43640
