1436	23	699	4015	2017	10131	1299	23423	8385	1021	1394	9138	9911	20269	474	701	7504	28338	1452	389
2281	14423	38353	10059	2497	6936	18152	7067	11264	11265	170	23794	639	1073	4886	3082	79	14422	4794	22862
159	141	134	17301	25955	133	17036	109	111	17027	12244	36993	17038	178	130	125	36992	22749	34626	104
38087	2179	28108	17620	25895	25597	11140	25602	8506	4426	6938	9138	5036	7493	25576	4147	13677	4168	7896	10337
2497	4852	20253	1066	639	226	1073	11265	170	4824	290	347	20573	6466	3082	9888	33829	3676	1076	731
2506	26665	36045	781	2657	8668	17844	2347	10691	16214	322	11722	407	593	16740	36327	18477	34522	2167	383
400	2121	7505	20071	3872	10837	18231	26337	7971	7952	28502	1401	18373	1032	22213	18828	18584	4116	14311	5695
3208	7700	3076	9911	2	5207	91	1452	699	1625	1426	1436	1291	1317	928	11932	474	1292	389	3988
249	514	12405	8292	33410	548	511	26359	25595	18522	18916	26962	13792	496	28189	1156	1219	6842	5405	1144
474	1436	699	389	2017	1021	1396	3208	701	23	4015	1397	1466	4790	1408	3076	1299	1394	11239	430
946	1494	16740	1564	795	6056	1612	2507	1666	2724	899	291	1745	1674	8108	1088	917	2680	1905	2541
3703	958	684	555	978	564	8347	31	5740	6333	6095	13082	758	266	8884	3706	7453	24	13917	1548
578	27926	579	1282	3345	577	16894	1314	18069	872	5142	28768	2979	3193	2977	15412	35638	12636	14044	830
3703	555	255	8347	978	564	6333	13917	8884	24	5740	266	449	758	1541	6095	7453	1548	11079	3706
1033	10132	24734	18916	24191	11266	7843	8292	12405	18913	1198	17157	10707	17204	12352	9851	26962	20038	1249	12823
1061	21110	4469	38103	24118	21112	22943	17474	28261	4499	21111	13721	35822	155	2550	1117	813	4495	4494	4502
1226	25595	1240	1243	20489	1244	1234	25060	1211	1235	22515	18645	14492	7843	13725	18639	6397	1187	1853	5847
27926	579	3345	5142	14044	2977	3193	8058	1269	1361	1314	2979	946	4137	7726	16894	6972	18069	1494	11358
1420	37436	18974	16271	10340	23120	35091	1483	12409	23444	32344	22977	37428	32349	23782	12877	17803	23857	11437	4270
11753	38020	9062	14010	27670	806	27956	18400	22083	1493	6036	9874	14055	18835	30189	36848	31446	7233	651	10143
17816	6292	17818	17821	3599	1559	2	2196	8054	1660	3633	2743	3703	1436	1452	8075	1852	699	689	18350
1993	17785	9775	31049	9767	1991	34403	10075	33547	23041	18727	1989	22889	25343	7364	7761	25268	35661	31067	34391
2153	6075	9491	30178	35691	3938	7639	3326	946	1088	35271	1599	37725	868	16740	1612	34664	20678	18372	16862
16740	1494	6056	795	291	1612	1666	1142	9460	1745	2724	895	2680	5187	917	8108	6130	3326	899	1674
2213	4045	2226	27210	29622	31655	43	26168	8838	12004	26678	29326	8800	13988	954	25532	35120	4981	30767	19350
2346	23123	2397	14532	37141	2171	32667	19393	23347	327	34813	24574	13028	23987	28362	19328	19092	4922	14348	25136
37307	25231	21502	3787	2427	32987	19571	2742	18286	23981	17622	13482	1674	11731	21137	642	22806	4748	1494	15696
946	6056	2547	1494	16740	634	1564	1612	895	2507	1745	1142	899	5187	2724	3326	9460	291	1666	1905
347	1066	2497	643	2434	4852	1073	6074	2281	170	226	6005	6244	1076	931	340	639	3082	4867	2435
11960	6128	7259	4350	3269	946	4137	3280	1494	24404	1564	7254	25793	6127	1809	795	30721	8108	16740	38104
2785	1452	9911	3208	3988	1436	3076	4159	2553	7877	3150	20269	699	1299	1293	11932	4015	2	1426	4446
33212	2809	10307	10241	27134	19537	10239	22958	9841	27123	2823	2799	19549	13299	26818	2814	9504	21387	9446	8620
2842	17200	23265	4553	8716	36151	30701	23848	22615	30752	23810	17187	12779	14833	17202	3461	3463	5257	14753	27103
18854	18708	6942	24736	14703	18746	29951	3745	18769	28778	29542	29837	14636	32319	29557	2891	10092	19844	18853	25464
3054	28502	26280	3769	18231	25309	24920	7505	10837	37177	5645	29417	26437	13533	28184	21880	36618	35071	30282	23064
2506	2347	3144	573	383	287	296	7712	304	3138	2655	7703	2726	20049	5473	2657	285	6455	8660	2317
3177	8615	35492	2327	17202	12502	23180	32355	8716	24696	3393	11403	26388	3509	11260	25045	30701	13379	8690	31212
3234	22394	32915	3827	18635	30564	18424	17476	22068	35648	18360	6556	18392	2954	14311	29284	18584	17903	30282	27482
3262	3640	3287	20259	15518	7312	3315	5908	10281	4190	36432	10326	1039	12409	26575	7485	25895	15371	986	1495
3347	4824	23225	10199	2497	4886	28548	20268	931	8126	6466	3333	18230	4852	38353	18750	8338	20253	1066	2281
