23	68	699	430	474	4448	1293	91	701	442	2944	974	1412	16	1292	563	3	2196	283	5590
10806	74	79	2654	9690	7474	4340	20549	731	27702	3541	19317	226	1599	8856	4886	2958	4867	2447	3082
159	133	134	141	112	125	109	111	108	130	142	40292	36728	56132	17033	104	40293	178	161	42486
14150	4168	6913	18609	47052	25576	12195	53108	5041	14681	23626	61163	4853	38968	20782	6005	5058	5110	1209	7489
290	6276	639	3082	5526	643	1076	1066	662	288	4852	289	3146	3333	170	347	3328	2958	2478	2564
781	9708	572	573	593	8660	2613	296	2700	8663	383	8668	8662	9141	14536	8479	384	2629	2317	6285
400	15393	3872	1392	7981	7978	260	16751	9242	7980	1864	7437	1394	2121	41239	41570	3076	8797	29563	7447
605	283	91	6750	39	68	3221	51	22	236	1140	250	555	701	33	506	12078	1268	732	454
1144	26359	18522	249	49668	22730	248	514	772	496	49667	9709	548	1203	13792	4253	3386	5405	984	13766
430	68	442	776	283	474	250	4448	1208	39	647	4645	974	17	1268	12078	1209	605	701	563
1666	1142	246	1195	1564	2747	917	233	801	2290	828	6130	291	705	239	13341	2529	5187	2680	288
754	9	295	55	30	32	1308	240	225	1301	33	26	29	31	265	2668	1548	281	889	17
578	579	577	1282	3345	1296	1269	2724	1666	5142	1361	4373	22639	4137	1142	246	801	634	2546	1314
55	1301	32	295	754	240	1308	7405	26	7404	225	501	52	1548	500	33	281	265	1280	298
1033	39439	29811	10921	10924	10699	249	10922	10403	10310	35833	16893	8261	514	548	39441	71	2510	1219	18522
1061	1336	7698	1117	569	24118	681	3269	17474	588	4350	3281	21110	813	704	3280	1361	21115	21112	2160
1226	1228	1234	1231	1174	1170	1224	259	1155	1176	1225	1179	1187	1145	1240	1177	26361	8180	14481	248
12	1142	233	246	449	22	239	1269	1666	1296	1361	1195	2747	828	813	555	6130	634	283	7700
1420	52447	24844	20231	32344	50347	49951	50935	19895	54088	50909	29632	28860	4270	29005	43838	34726	24822	38647	52498
1497	52591	37461	50528	898	20829	56679	55038	1493	3607	13510	38945	22148	57345	34797	51123	27611	9519	57450	57480
6292	1548	295	7405	1308	568	505	298	265	26	684	225	266	240	52	506	2668	12080	24	7404
1993	7777	51389	21640	21636	13147	59192	21641	17785	18004	43626	61884	33547	9775	9767	26532	23041	25343	38719	37016
2153	705	2680	895	1617	6056	801	2747	1745	634	1905	1564	2547	2724	5187	5608	9543	946	2425	3251
1142	246	2747	1666	577	7261	288	239	1195	801	2152	828	6130	2160	449	620	1169	1571	233	705
2213	2208	2205	2215	2224	43	3237	4045	12004	954	8838	13778	8800	2226	26168	21193	1797	59340	2759	12763
2346	25103	23347	47686	53906	19328	53879	47791	14348	4913	40073	32798	59417	57831	51886	44308	60794	5729	2397	48652
9048	3263	2556	14048	2127	16597	246	6056	2426	946	917	257	2519	2547	1563	2724	6391	107	2128	2680
2547	131	2425	2680	798	705	1617	2993	2747	801	5187	895	1564	2529	2127	1666	172	7839	9623	828
2597	1076	2564	643	2478	5526	2290	3114	1066	170	2434	5045	92	1102	4811	2789	1188	56	3328	6276
3269	3280	4350	569	3136	1336	6128	1062	304	285	577	1195	1666	98	1296	1142	3281	246	24404	1169
2785	4094	1953	1293	1426	928	4119	389	1452	699	474	3950	1292	1291	1	3076	300	1407	1408	5207
2809	56363	13299	42735	9846	9446	26808	7060	2814	9840	9850	33212	56364	2818	9845	39009	44030	26811	6776	9837
2842	2850	52853	59811	10908	4601	60450	12781	59819	53215	3451	5567	30701	45703	12779	59814	21047	22966	25429	59588
55477	1378	44053	41446	14636	27368	44249	2899	37281	32319	18824	29942	50348	20553	17498	23981	46792	22040	59770	25231
3054	48849	36544	43167	4871	49970	52961	25309	58526	39266	22213	51085	46309	11676	49428	61009	53531	29129	29403	7473
3144	2347	573	383	296	2613	285	2623	1593	762	2655	7712	5473	572	6285	287	304	2720	2726	2629
3177	42406	45698	58428	57498	22205	35492	3519	15150	50462	59419	53896	27077	8204	53533	50703	11270	59870	8522	11279
3234	12392	14750	46079	22394	3730	18422	47904	256	22379	17717	52760	37838	23431	22068	11940	37225	16837	33270	255
3262	3285	3297	3292	3293	3287	3288	19042	4190	57619	46061	3301	3960	18199	3322	3640	999	12098	26251	21446
3347	3332	3333	2281	347	20416	4886	226	1066	4852	3328	639	27026	3082	931	19185	9493	10066	5488	2497
3372	3401	3437	38603	3393	3518	3177	57498	3404	3496	13379	11270	40858	3438	3484	3481	3491	35492	3402	22210
2562	2408	9438	2478	10976	6074	930	3266	6826	1076	2434	1066	6375	455	3786	3001	3112	643	347	2529
26	761	265	605	31	6	568	738	506	3800	6750	3	3739	298	30	55	732	266	1285	501
3679	18126	11229	44632	58583	27870	21856	54904	15433	42697	27909	6923	42685	59419	58591	24671	20592	46600	51579	44024
738	225	33	30	17	265	29	55	26	568	761	31	7	24918	32	758	9	605	298	6750
2068	1205	3923	1412	1268	9892	283	363	250	776	442	389	974	2943	984	68	1133	1208	20343	48376
1142	246	2747	1666	577	7261	288	239	1195	801	2152	6130	828	2160	449	1169	634	1571	233	705
4172	16112	91	5999	928	701	29576	3125	3	561	16	13	2325	555	1331	699	2759	1140	2290	283
1635	8086	618	3921	2129	12856	3344	7757	2550	6228	3898	3895	602	59896	4188	146	41675	12839	8285	196
3975	3973	16791	4057	4027	5505	7932	300	7771	4002	149	978	3986	732	596	2924	582	6	3800	1452
1293	7841	745	761	889	47	1331	1292	3955	3800	1540	2753	1208	928	9487	4239	26	974	10683	605
430	68	442	776	3	283	474	250	4448	1208	39	647	974	4645	17	1268	12078	701	563	1209
4355	4344	50352	50350	2538	4339	45253	4341	6961	576	7379	432	12239	40603	288	51124	2618	29669	730	5045
4385	4364	4371	4384	4372	4370	4378	4365	35338	37913	13725	49181	44392	37307	21482	52352	8605	12678	42686	25258
246	643	894	374	3125	357	574	1102	10	5045	701	5526	1076	1779	1188	39	2290	51	16	3
4455	12078	4448	91	3	6750	5378	430	15325	33399	1293	5634	4645	12064	605	31337	25009	6770	1292	1452
12	1142	2747	246	1666	7261	1195	801	828	6130	2152	2160	620	634	705	1169	1571	577	288	239
1201	9490	8695	469	3630	448	1260	548	531	14790	9442	3420	457	5242	3431	3780	3970	10431	4247	3428
4626	4686	4640	2787	5784	4635	25090	37200	37202	4621	6823	37210	37209	16455	3430	37205	4113	37206	3238	4628
2605	4759	4746	4407	4750	931	5488	1270	5847	1080	1066	30565	4755	92	643	4408	1781	10066	4401	4776
4913	47686	23347	2309	14348	19328	44748	30805	57695	32667	44308	26049	23917	15207	60382	25271	48652	6444	33458	55204
1066	643	347	2434	1076	170	2290	374	1564	288	2881	634	1188	2478	5043	639	56	1779	3218	6074
5096	5079	4101	5078	4007	35867	18963	5074	25802	39280	41979	3051	44930	5902	52443	18994	24150	5086	21420	25832
1064	1571	1943	2013	2747	1626	607	7261	131	7839	2425	12372	13101	201	705	916	2686	5457	2635	244
5311	5261	5267	287	6281	299	19053	8647	296	6285	5473	11831	303	286	5275	5462	5359	28345	2655	2623
813	4188	196	124	2838	7016	7700	14771	233	577	6130	155	1269	48606	12376	3207	1361	2747	31105	592
2958	1066	2434	639	643	1076	347	170	1779	340	2290	4811	226	1188	288	3786	3114	2478	5043	3328
285	304	6285	2613	98	2623	7712	9708	5275	296	591	572	383	762	21125	3146	2655	781	5473	573
5556	5557	5500	1524	13917	4978	978	3874	596	8347	5505	17224	22132	958	1436	3794	5744	3716	149	3215
5613	684	6333	3215	261	298	1280	282	266	15906	6161	8884	28	761	17381	295	889	9185	255	241
1142	12	2747	246	1666	577	801	828	634	239	1195	233	6130	917	7261	2529	705	22	449	2160
4379	4852	4991	226	731	2281	1066	1080	643	2958	3333	170	5476	2434	4864	3601	639	347	2597	3082
966	2350	2027	1330	2827	745	16943	760	1383	4236	14213	5505	16753	1331	552	2739	6608	3987	1293	49246
2168	297	10	973	3622	39	1066	292	5137	643	1257	2789	16	701	1209	374	563	365	5885	2325
5861	51727	5963	32277	49588	5951	36324	5865	57421	5953	55644	20078	53958	30570	16239	24333	25135	2327	32624	51736
246	3114	12	1076	3125	56	730	2478	5045	5526	92	643	574	1195	1188	1142	4442	2290	1236	5043
304	573	296	572	7712	2347	9141	591	383	2629	2613	2623	8660	5462	11838	6285	5275	398	2655	21125
12	1142	246	2747	1666	577	7261	288	1195	239	801	2152	828	6130	2160	620	1169	449	634	1571
6135	7723	3215	581	761	568	17	26	8	4645	282	758	298	582	4799	889	711	11723	12307	9185
258	284	545	2180	4247	10	8681	39	5590	91	68	16	283	701	3	450	699	363	474	552
3633	3632	3062	53799	6337	39987	10488	6318	928	6324	3785	474	6322	43558	1293	2947	2196	389	6292	8075
6244	340	1066	2290	643	2434	347	3786	4864	11265	11321	574	3218	6055	6074	1073	884	1564	3676	4811
304	6285	2613	98	2623	7712	9708	5275	296	762	572	591	3146	21125	781	5473	8647	2655	11	4
26351	6970	42595	42591	42593	2545	978	3874	149	5636	4134	732	18828	1766	6	261	506	728	8347	3364
3632	3062	1293	1127	928	10488	2947	474	3785	3221	5207	3800	1292	91	1291	2279	1953	430	5378	3
2975	6826	466	455	484	3112	3114	69	435	2791	6837	894	2934	6406	3970	3643	2951	1091	9438	2989
6458	58742	32951	13538	32747	9360	47190	16794	43644	38756	49417	23676	46551	59300	26023	60500	55833	31452	60499	30343
6646	13538	13549	28520	24247	26023	5645	16223	28502	37451	48391	50143	41239	24166	56735	13323	29403	5665	13534	6979
5467	11105	11102	339	354	6713	5518	614	14975	1528	311	11093	2167	13432	1404	15261	764	3147	9708	1391
246	3114	1076	3125	56	730	2478	5045	5526	92	643	574	1188	1195	1142	4442	2290	1236	5043	894
531	69	3386	438	4053	249	484	2939	1203	3970	601	457	9490	11459	4052	1201	647	17150	776	250
5459	4186	356	374	1272	361	2881	3668	366	3030	1102	5460	372	6337	421	1085	2325	18205	4856	5193
6943	41264	18862	34269	50176	8558	56698	25862	57249	52666	30111	18835	59780	40960	43952	33832	59774	44024	28769	17767
6750	17	3	605	33	283	758	31	563	225	738	246	11	266	449	51	3221	26	1285	555
7025	7099	1765	4991	3907	14404	147	2442	895	9767	12230	20384	20245	1969	420	12224	1361	47646	31849	636
466	7132	1779	10246	2791	3166	3001	484	3112	3114	896	894	930	2951	512	69	56	3266	2434	10976
7235	53138	32594	53549	20112	15642	29971	48349	18187	27977	11977	4733	27429	19046	52682	38631	52006	54472	45165	48716
1062	7698	4350	1336	3280	569	3281	6128	1117	17474	588	285	11951	304	7254	24404	10302	2613	6285	98
26	17	33	568	265	761	30	55	295	758	29	31	225	889	32	3800	738	754	28	6
10	39	91	450	374	3	283	16	1140	13	68	701	92	363	3125	643	973	545	297	2290
7385	2922	6144	370	61589	7381	55373	43249	43248	61590	61588	3643	58844	20915	2489	16203	34323	27134	16204	27138
741	26	761	17	33	889	3800	5456	31	29	265	28	3739	6	758	568	295	712	728	9185
45866	7472	20097	20132	25951	16822	11332	5921	59419	58592	5778	55898	61009	15159	5899	11026	19885	3222	12102	39721
