23	68	699	430	474
10806	74	79	2654	9690
159	133	134	141	112
14150	4168	6913	18609	47052
290	6276	639	3082	5526
781	9708	572	573	593
400	15393	3872	1392	7981
605	283	91	6750	39
1144	26359	18522	249	49668
430	68	442	776	283
1666	1142	246	1195	1564
754	9	295	55	30
578	579	577	1282	3345
55	1301	32	295	754
1033	39439	29811	10921	10924
1061	1336	7698	1117	569
1226	1228	1234	1231	1174
12	1142	233	246	449
1420	52447	24844	20231	32344
1497	52591	37461	50528	898
6292	1548	295	7405	1308
1993	7777	51389	21640	21636
2153	705	2680	895	1617
1142	246	2747	1666	577
2213	2208	2205	2215	2224
2346	25103	23347	47686	53906
9048	3263	2556	14048	2127
2547	131	2425	2680	798
2597	1076	2564	643	2478
3269	3280	4350	569	3136
2785	4094	1953	1293	1426
2809	56363	13299	42735	9846
2842	2850	52853	59811	10908
55477	1378	44053	41446	14636
3054	48849	36544	43167	4871
3144	2347	573	383	296
3177	42406	45698	58428	57498
3234	12392	14750	46079	22394
3262	3285	3297	3292	3293
3347	3332	3333	2281	347
3372	3401	3437	38603	3393
2562	2408	9438	2478	10976
26	761	265	605	31
3679	18126	11229	44632	58583
738	225	33	30	17
2068	1205	3923	1412	1268
1142	246	2747	1666	577
4172	16112	91	5999	928
1635	8086	618	3921	2129
3975	3973	16791	4057	4027
1293	7841	745	761	889
430	68	442	776	3
4355	4344	50352	50350	2538
4385	4364	4371	4384	4372
246	643	894	374	3125
4455	12078	4448	91	3
12	1142	2747	246	1666
1201	9490	8695	469	3630
4626	4686	4640	2787	5784
2605	4759	4746	4407	4750
4913	47686	23347	2309	14348
1066	643	347	2434	1076
5096	5079	4101	5078	4007
1064	1571	1943	2013	2747
5311	5261	5267	287	6281
813	4188	196	124	2838
2958	1066	2434	639	643
285	304	6285	2613	98
5556	5557	5500	1524	13917
5613	684	6333	3215	261
1142	12	2747	246	1666
4379	4852	4991	226	731
966	2350	2027	1330	2827
2168	297	10	973	3622
5861	51727	5963	32277	49588
246	3114	12	1076	3125
304	573	296	572	7712
12	1142	246	2747	1666
6135	7723	3215	581	761
258	284	545	2180	4247
3633	3632	3062	53799	6337
6244	340	1066	2290	643
304	6285	2613	98	2623
26351	6970	42595	42591	42593
3632	3062	1293	1127	928
2975	6826	466	455	484
6458	58742	32951	13538	32747
6646	13538	13549	28520	24247
5467	11105	11102	339	354
246	3114	1076	3125	56
531	69	3386	438	4053
5459	4186	356	374	1272
6943	41264	18862	34269	50176
6750	17	3	605	33
7025	7099	1765	4991	3907
466	7132	1779	10246	2791
7235	53138	32594	53549	20112
1062	7698	4350	1336	3280
26	17	33	568	265
10	39	91	450	374
7385	2922	6144	370	61589
741	26	761	17	33
45866	7472	20097	20132	25951
7582	52598	7577	10211	9958
285	304	6285	2613	98
7677	235	16740	38923	233
7721	6143	7698	7719	24120
288	3114	246	1076	12
7816	26919	983	15840	12896
7898	24016	20067	41645	60274
466	484	2791	3112	2951
7958	7972	38064	10140	56436
3	68	605	39	17
8053	3344	31048	6103	813
3898	146	12864	3207	3904
6815	3970	3110	776	1246
26	761	605	31	265
4	285	6	16384	764
8406	8405	8408	8420	8409
4113	37214	4640	5784	6823
5296	304	285	2613	6285
3076	1426	474	928	699
8620	43803	42735	19544	56371
8647	2613	6285	572	5267
5295	469	1893	1260	1896
295	754	240	9	30
8770	8755	21641	8774	13147
505	55	30	1301	32
8865	8866	8851	8848	8852
8925	14411	36897	57919	24368
8964	4518	11960	2657	4350
8988	8999	9004	8990	8982
9070	55491	28463	8876	44901
52	32	30	1301	295
9107	9108	13858	572	21125
4648	4649	4650	35000	26842
9368	42	19268	9299	9366
1187	3970	325	3386	4253
9505	35896	35374	58643	12035
9562	10935	1378	40228	30580
1066	643	2434	1076	347
3987	20	745	8379	4336
3144	2347	573	383	296
9797	30871	43060	10005	6453
9822	45649	20359	59028	61783
9862	970	3215	6161	2749
1666	233	2747	449	239
9938	40179	7906	40183	22463
9952	9960	9965	2545	17469
9978	27058	41833	20562	21357
9125	974	68	563	1209
8651	9124	2158	4872	2623
10168	47857	58572	38539	3466
3	605	283	6750	17
3114	1076	288	930	2478
196	813	11054	44660	1646
548	8188	5405	14270	249
3523	3390	3780	3521	15954
505	30	55	32	295
3222	45866	32997	5921	49888
10551	8180	4192	248	4253
10622	21036	31339	31347	38312
7046	2975	719	12495	1969
6736	574	6055	2290	3902
10732	10745	8591	189	23221
10773	10761	22429	10778	19574
2225	12770	25127	11098	7933
595	47	19832	6	732
7937	1084	25602	49115	15166
4604	5371	3779	10898	10901
2510	16893	42368	17691	1011
10976	466	2791	1076	1779
11073	49428	53531	11060	6583
1398	708	560	3731	567
5320	61733	33503	61731	61732
1720	11175	59405	1973	20384
16	91	701	51	555
1301	9	55	754	295
601	3542	3390	2939	457
813	11054	44660	2838	1646
11385	23180	3393	37479	51166
813	11054	44660	124	748
32198	9442	531	249	647
11538	552	24399	7841	4652
11578	11570	48715	49390	55676
5837	284	258	4247	8681
11677	11676	60240	9901	61212
11743	970	6095	282	3706
11781	11775	11776	11780	60971
7281	7275	7271	7273	7264
11863	1838	11868	11846	11889
68	605	39	17	250
11968	11965	11948	11966	11947
5607	3936	1564	946	4864
541	4526	7404	505	3706
2156	98	5649	2504	11
12150	7501	22859	12168	18932
12215	699	2238	91	2789
12251	860	895	1674	2529
12274	12268	12263	1765	2408
33	26	761	605	265
272	1666	7839	7402	634
3615	1895	3431	14818	3420
239	12	449	1142	246
889	761	26	17	295
8797	2121	699	3215	3862
3524	12435	12497	12524	12530
8352	347	1066	1564	5608
6826	2975	3266	435	3112
4127	664	19799	48813	663
34906	15392	15212	7322	579
708	583	9297	5602	567
1210	35827	12817	33917	8734
12870	619	12322	35494	31105
12913	54374	12903	12902	33098
448	469	1260	438	1201
12951	54509	50747	56812	15079
33631	13009	6023	9801	7811
973	10	450	68	974
13038	13067	58907	52036	13050
1900	1901	22404	1065	860
13204	29630	34264	54523	32298
13258	13261	13264	13266	13263
1268	647	984	249	7023
13312	34387	33480	7594	2994
13384	13387	6849	3534	3484
1579	33593	19324	13453	13466
13508	22193	46551	38756	13627
13560	13558	13559	28121	43754
12	1142	233	246	22
13659	20437	13869	21520	17971
974	3947	17653	1209	363
13746	3630	469	448	2631
174	44761	813	155	196
13957	48082	49775	36597	13965
557	12	246	1142	3668
3706	24	1548	295	4799
14064	33365	33360	28741	20222
750	5431	9421	7101	7054
28	26	17	758	265
14159	2497	4823	4820	4817
17	33	761	605	265
14267	14270	548	28227	4329
14298	11622	46475	14304	53652
14349	14348	43758	30139	2526
1412	283	442	68	3
37158	3341	32782	17470	5218
449	1142	1666	246	577
146	2993	147	12864	3907
984	776	4253	647	454
711	758	761	732	4645
2943	13766	1205	984	5254
14587	14584	14585	14593	14606
14646	21458	30443	3663	1448
14738	8884	3990	4769	255
14776	7975	29397	37199	53069
435	2975	3390	719	9442
3511	5443	5656	11366	2751
984	776	1205	250	1268
14889	14878	28264	14874	25595
4015	1436	699	2017	1021
14973	46903	2223	18898	61761
14989	14988	15002	15001	25999
7841	68	3	3955	732
2027	2350	1330	966	2827
15095	13845	15085	13698	13844
8440	22457	10056	24461	23080
15179	29533	19281	26588	9707
15206	15205	577	11358	44411
374	643	246	2325	2290
4645	20341	758	265	605
15341	8431	61436	34666	25195
583	5602	6	708	9297
26	17	33	568	265
22240	7950	7952	15325	22
9704	5998	953	5532	24918
15518	15564	18176	44468	11332
15636	38286	8506	6903	51690
11338	7152	13138	13129	42485
3344	748	3921	196	4188
15096	16477	15104	13844	14346
189	10086	4144	2993	34557
14155	91	1317	1021	1291
131	798	2747	35494	2993
15877	50236	26975	15876	45188
15934	3390	50535	481	6786
16106	16043	16054	7845	16039
1142	246	2747	1666	7261
39	91	450	374	3
7437	561	3170	11	98
7989	1864	4089	3238	16
2203	4790	474	699	389
3221	3	605	506	6750
16394	16392	12056	16396	16401
16455	2787	50	25090	236
13845	7796	14330	15096	16477
16527	2958	1066	1076	639
146	34613	12864	3898	15729
12299	291	634	7839	1142
16676	27778	28217	52570	6648
16728	50872	27309	48779	44624
2747	1142	801	7261	2425
16760	47627	7233	44022	18571
32	55	9	1301	30
16829	22690	16812	9651	4294
3800	17	26	33	6
6285	285	5275	2613	2623
6143	8090	2576	44660	196
5585	559	42	566	2303
5926	5590	250	4328	776
16898	8138	4188	155	3921
17123	13247	22570	25596	26755
531	17160	32198	3762	11459
146	34613	12864	3898	15729
9966	16791	50223	4057	31295
8804	24225	14983	24918	971
288	246	3114	12	1076
732	6	17	761	3800
497	252	49668	71	493
30	505	29	55	26
703	10064	8804	22929	971
17321	17307	13805	17305	4670
1814	34977	2038	616	2051
11949	22223	11973	3136	11972
26	17	33	568	761
246	3114	1076	3125	56
4947	51110	4916	12411	13196
16501	354	9407	6713	5518
10519	801	1617	1143	291
10	39	450	91	374
1120	20573	4852	4823	2428
3	605	283	6750	91
2993	3907	2994	189	179
250	647	1268	39	3
17844	37892	27666	27409	30869
1620	1098	5204	916	1169
17920	17925	15207	8169	22064
6836	91	928	430	1292
592	3207	1668	4188	813
2459	2415	2416	2423	7515
487	363	374	1209	2290
8681	284	1412	258	2180
7727	9855	6776	3268	9834
12068	231	27	500	505
4838	4865	20719	50703	4866
354	11	732	764	1796
18254	4872	8647	8658	18241
18310	3036	14806	3125	7445
3207	1668	4188	813	748
3072	11879	22363	27770	4971
3	605	283	91	6750
18451	25473	8271	26824	41447
11949	22223	11973	3136	11972
2613	6285	285	591	2629
10260	44827	12830	51028	466
2989	2791	1779	894	484
5388	1135	1127	1293	16950
1814	2038	2512	2051	616
710	732	761	739	17
18645	21357	25037	53415	22549
5939	421	4856	1085	3691
6130	12	1142	2747	1666
18775	11601	29558	26958	45234
18858	59131	1499	55500	186
1361	813	1142	3164	233
18972	18968	14754	18952	29640
4718	1291	699	1127	1436
19056	9252	26681	3117	33604
29	30	32	26	55
33	31	26	225	265
2038	1814	2046	616	2047
304	285	98	6285	2613
2791	56	5055	2989	3114
420	1969	2913	636	9801
11854	4056	10867	11889	9381
41582	4250	3986	8379	12834
560	1528	1796	614	1398
285	304	6285	2613	98
12748	1272	2791	1779	5043
954	4045	616	8800	22722
71	1144	26359	18522	249
356	1272	374	4186	1270
5617	16504	21564	32734	51312
285	304	6285	98	2623
9453	9454	2376	2659	558
12060	37434	22182	16552	12073
14844	16	1864	4776	2121
1912	577	1282	5142	1296
11544	10103	14868	18116	4461
3	605	283	6750	17
558	2314	8090	2576	2640
7587	39489	16027	9765	7541
19845	18159	50703	56567	9894
19904	46251	55675	4857	49946
17	33	26	761	605
2615	22929	13777	24225	12367
9106	13	7573	3857	2696
20025	22856	22885	59667	15666
438	1201	9490	2631	8695
47	764	6	761	732
931	2497	39267	56577	20091
31	33	17	26	225
20157	14029	36781	57716	51579
17307	13805	17305	4670	17321
1814	2046	616	2047	3133
4832	899	6107	34414	50429
34613	2994	15729	3898	10086
2038	1814	2046	616	2047
1140	3	605	91	68
11177	20368	4202	4203	849
2152	1169	2747	244	1142
2267	98	3238	946	561
2990	51	246	239	3668
26	33	568	265	761
20515	41754	47190	6048	55807
7314	5137	2168	10	973
297	39	16	3125	288
20573	4852	2428	4823	2434
14732	1899	239	20622	236
20648	15085	16482	1917	20635
1957	38182	52210	19390	50703
20703	29080	58500	34975	33915
13866	20717	9925	13243	5539
17	33	26	761	605
14596	6776	9440	9831	7927
31	33	17	26	225
3887	14327	15095	7796	1919
12	1142	246	2747	1666
17	33	26	761	265
20920	58601	27768	26564	49271
20949	53581	37748	12542	5185
3874	3716	735	9333	149
21020	21019	8292	10310	4277
23	68	699	430	474
860	3249	801	5187	54571
69	2934	531	484	2975
19138	34614	56251	47160	48975
21212	19795	17362	31638	25168
5539	9925	20722	7402	21233
21252	175	21249	18008	54143
304	6285	2613	98	7712
12880	592	35494	602	3207
1024	455	3112	6375	3266
1066	643	347	1076	2434
21509	21508	58573	59629	37907
21540	49696	52300	51566	48148
3633	3632	3062	53799	6337
5457	1142	2160	1666	1571
5385	3987	20	745	14213
3355	1969	2975	33631	7046
3	605	283	6750	17
21622	25449	47510	50986	59455
8756	13131	21641	13135	13136
21698	21702	21724	21727	21676
776	454	1205	984	1268
21875	7470	21869	21874	56328
4439	92	930	61167	1270
22007	43439	22001	43418	2358
33	26	761	605	265
304	98	2623	7712	9708
1142	246	2747	1666	577
91	3	701	16	283
22097	19983	8841	703	6096
12523	4174	68	4053	9138
22145	11791	22185	36416	37919
8877	30382	42811	32560	43758
1317	91	430	68	1140
484	466	3386	1203	69
288	3114	1076	12	3125
56	3114	1076	288	930
22290	60885	46551	60403	17603
22322	44232	34492	18296	20918
7950	7952	2121	15403	7954
22383	18105	3226	15274	4121
605	3	17	6750	33
24461	31072	39850	14571	39848
1755	5636	22505	21429	3333
22531	16057	7862	22535	22536
395	25595	1436	11293	1153
4	285	6	16384	764
2152	12	1169	2747	244
86	65	6842	484	3541
6292	582	625	957	254
3936	2426	3249	15792	7261
22717	42281	51078	25081	6445
363	17653	3668	374	366
1144	26359	18522	49668	252
12	1142	246	2747	1666
4526	564	234	953	3739
13747	10163	4610	22200	1260
19181	12064	12078	9348	3062
22817	1585	22822	5926	14276
11083	4190	292	11890	297
22893	22892	47583	58541	23480
2429	347	1076	56	1066
11404	22989	52250	50755	52249
5382	7856	24914	24951	12040
374	1066	643	2290	347
23088	17847	39083	36715	57984
813	124	233	1361	748
13778	43	582	9487	1797
1026	4251	647	363	283
347	1066	643	1076	2478
3114	2478	288	894	2434
23233	29870	15768	10086	23232
448	2631	1201	3420	1895
442	430	474	3104	4448
930	5043	1076	3114	421
23414	46663	32951	20101	18717
23454	23453	49102	46613	49772
23496	20715	3761	54993	43754
3970	776	249	647	6815
23536	23523	26774	5672	20101
249	776	250	3970	454
23581	23580	15200	15201	23579
23611	19561	4863	13505	60385
705	1666	801	2747	12
23707	37912	37442	33791	4508
48606	124	3921	196	24041
6750	33	283	449	761
41829	40751	41799	1247	40743
23788	23783	35998	9859	20760
23857	18403	58972	29628	20562
1542	234	754	6095	31
7404	55	30	29	295
441	566	585	586	593
7438	463	14463	19983	22097
12058	749	2744	10246	39562
23998	59990	23996	22156	6568
24023	53111	19107	29936	13247
33	26	761	265	605
569	704	3269	1336	2747
438	1201	9490	2631	8695
454	776	250	647	1268
12458	2279	51	563	6750
5218	271	9156	449	3049
776	250	3970	3386	454
1195	12	246	1142	1666
5644	7700	233	91	2990
24237	34517	19393	23123	6068
24252	13054	61269	1123	50288
7041	813	155	2632	174
246	374	1102	574	376
24371	24378	24373	3712	564
2632	35421	172	155	44674
24520	24519	43499	38936	24706
24551	58182	37100	60992	53285
24579	32023	13597	32025	32022
24626	44198	25988	33711	26715
